5499,2008-07-03,Double Jeopardy!,"THE AMERICAN REVOLUTION","$400","On April 18, 1775 Paul Revere only made it to Lexington on his warning ride; Pamuel Prescott got to this citv","Concord"
5499,2008-07-03,Double Jeopardy!,"PLAY BALL!","$400","2-word ""seasonal"" term for the part of the Major League Baseball year when every team's a contender","spring training"
5499,2008-07-03,Double Jeopardy!,"ISLANDS OF THE SOUTH PACIFIC","$400","In 1862 Peruvian slave raiders carried away about 1/3 of this Chilean island's population, but not the big heads","Easter Island"
5499,2008-07-03,Double Jeopardy!,"CORRESPONDENTS","$400","Later ""The Voice of"" this English organization, in 1939 Richard Dimbleby became its first war correspondent","the BBC"
5499,2008-07-03,Double Jeopardy!,"""C"" IN SHAKESPEARE","$400","In ""Henry VIII"", Thomas Cranmer is the Archbishop of this","Canterbury"
5499,2008-07-03,Double Jeopardy!,"COUNTRY RHYME TIME","$400","A cooling device from Sapporo","a Japan fan"
5499,2008-07-03,Double Jeopardy!,"THE AMERICAN REVOLUTION","$2,000","General Casimir Pulaski's ability to command was hampered by his inability to do this (unlike his men)","speak English"
5499,2008-07-03,Double Jeopardy!,"PLAY BALL!","$800","A manager sounds like an army general when he uses this system of alternating players at the same position","a platoon"
5499,2008-07-03,Double Jeopardy!,"ISLANDS OF THE SOUTH PACIFIC","$800","The Isthmus of Taravao separates the 2 sections that make up this largest French Polynesian island","Tahiti"
5499,2008-07-03,Double Jeopardy!,"CORRESPONDENTS","$800","(<a href=""http://www.j-archive.com/media/2008-07-03_DJ_17.jpg"" target=""_blank"">I'm Julie Chen of The Early Show on CBS.</a>) In March 2003 I reported from this country from which the U.S. & British ground attack on Iraq was launched","Kuwait"
5499,2008-07-03,Double Jeopardy!,"""C"" IN SHAKESPEARE","$800","The Dauphin known by this first name appears in ""Henry VI, Part I""","Charles"
5499,2008-07-03,Double Jeopardy!,"COUNTRY RHYME TIME","$800","A Scandinavian entranceway","a Norway doorway"
5499,2008-07-03,Double Jeopardy!,"THE AMERICAN REVOLUTION","$1200","The flag resolution of 1777 called for 13 white stars on a blue field, ""representing a new"" this","constellation"
5499,2008-07-03,Double Jeopardy!,"PLAY BALL!","$1200","In 2008 the Mets made this former Minnesota lefty baseball's best-paid pitcher","Johan Santana"
5499,2008-07-03,Double Jeopardy!,"ISLANDS OF THE SOUTH PACIFIC","$1200","This island is named for the captain of the British whaler L'Aigle, not the first mate of the Pequod","Starbuck (Island)"
5499,2008-07-03,Double Jeopardy!,"CORRESPONDENTS","$1200","Kate Webb, a rare female Vietnam War reporter, was captured in this adjoining country & presumed dead, but got out","Cambodia"
5499,2008-07-03,Double Jeopardy!,"""C"" IN SHAKESPEARE","$1200","In Act II, Scene I of ""Othello"", Othello says, ""Come, Desdemona, once more well met at"" this island","Cyprus"
5499,2008-07-03,Double Jeopardy!,"COUNTRY RHYME TIME","$1200","Filled tortilla food item from Rabat","Morocco taco"
5499,2008-07-03,Double Jeopardy!,"THE AMERICAN REVOLUTION","$1600","The First Lord of the Admiralty at the outbreak of the war, he was known for his lunch-break preferences","the Earl of Sandwich"
5499,2008-07-03,Double Jeopardy!,"PLAY BALL!","$1600","The game-winning one of these was an official batting statistic in the 1980s, & Keith Hernandez is the all-time leader","an RBI"
5499,2008-07-03,Double Jeopardy!,"ISLANDS OF THE SOUTH PACIFIC","$1600","Legend says that the god Maui threw a fishhook into the sea from Samoa & brought up this current island kingdom","Tonga"
5499,2008-07-03,Double Jeopardy!,"CORRESPONDENTS","$1600","Novelist Stephen Crane was a correspondent in the 1897 Greco-Turkish war, then this war","the Spanish-American War"
5499,2008-07-03,Double Jeopardy!,"""C"" IN SHAKESPEARE","$1600","It's the play in which a herald says, ""Know, Rome, that all alone Marcius did fight  within Corioli gates""","Coriolanus"
5499,2008-07-03,Double Jeopardy!,"COUNTRY RHYME TIME","$1600","Sheep wool in Thessaloniki","Greece fleece"
5499,2008-07-03,Double Jeopardy!,"THE AMERICAN REVOLUTION","$2000","Victories in the NW Territory by this brother of an explorer forced Britain to surrender the area in 1783","George Rogers Clark"
5499,2008-07-03,Double Jeopardy!,"PLAY BALL!","$2000","He's the Red Sox slugger nicknamed ""Big Papi""","(David) Ortiz"
5499,2008-07-03,Double Jeopardy!,"ISLANDS OF THE SOUTH PACIFIC","$2000","At 4,341 feet, Mount Victoria on Viti Levu is the tallest peak in this Pacific archipelago","Fiji"
5499,2008-07-03,Double Jeopardy!,"CORRESPONDENTS","$2,400","Murdered reporter Anna Politkovskaya's book ""A Small Corner of Hell"" is about Russia's war in this region","Chechnya"
5499,2008-07-03,Double Jeopardy!,"""C"" IN SHAKESPEARE","$2000","Imogen is the daughter of this title King of Britain","Cymbeline"
5499,2008-07-03,Double Jeopardy!,"COUNTRY RHYME TIME","$2000","A household task in a latitude zero country of South America","an Ecuador chore"
