4520,2004-04-09,Double Jeopardy!,"FOUR","$1200","Like a certain sport, DNA has 4 of these abbreviated A, G, C & T","bases"
4520,2004-04-09,Double Jeopardy!,"KIDS","$1200","In 1895 this Northeastern city's library in Copley Square opened the first U.S. library area just for children","Boston"
4520,2004-04-09,Double Jeopardy!,"SALLY","$1600","She debuted in 1957's ""Reform School Girl"" & brought her ""Hot Lips"" to the big screen in 1970's ""M*A*S*H""","Sally Kellerman"
4520,2004-04-09,Double Jeopardy!,"RABBI","$2,500","Seen here, the work ""Rabbi with the Pinch of Snuff"" is by this Russian-Jewish artist","Marc Chagall"
4520,2004-04-09,Double Jeopardy!,"""R""","$1600","The Eiffel Tower is made of 18,038 pieces that are held together by 2.5 million of these metal pins","rivets"
4520,2004-04-09,Double Jeopardy!,"FOUR","$1600","The post-WWI ""Big 4"" leaders were Wilson, Lloyd George, Italy's Orlando & this Frenchman","Georges Clemenceau"
4520,2004-04-09,Double Jeopardy!,"KIDS","$1600","An atmosphere of love is a goal of the Hague Convention on the intercountry type of these procedures","adoptions"
4520,2004-04-09,Double Jeopardy!,"SALLY","$2000","Susan Saint James played a wife named Sally who helped her police commissioner hubby on this series","McMillan & Wife"
4520,2004-04-09,Double Jeopardy!,"RABBI","$2000","""The Torah Reviewed"" is a major work by this medieval Jewish rabbi & philosopher born Moses ben Maimon","Maimonides"
4520,2004-04-09,Double Jeopardy!,"""R""","$2000","Jacques Delille pointed out that ""Fate chooses"" these for us, but ""we choose our friends""","relatives"
4520,2004-04-09,Double Jeopardy!,"FOUR","$2000","This author's Time Quartet includes ""A Wrinkle in Time"" & ""A Swiftly Tilting Planet""","Madeleine L'Engle"
4520,2004-04-09,Double Jeopardy!,"KIDS","$2000","A process of mother-child attachment, or signing an agreement to pay a certain sum by a certain day","bonding"
4520,2004-04-09,Final Jeopardy!,"BRITISH ROYALTY","None","The only British monarch of the 20th century not to produce an heir","Edward VIII"
4566,2004-06-14,Jeopardy!,"WORLD WAR I","$200","On May 8, 1915 the New York Times headline read: This British liner ""sunk by a submarine""","the Lusitania"
4566,2004-06-14,Jeopardy!,"NAME THAT MOVIE","$200","1991: <a href=""http://www.j-archive.com/media/2004-06-14_J_06.mp3"">""Well, Clarice, have the lambs stopped screaming?""</a>","The Silence of the Lambs"
4566,2004-06-14,Jeopardy!,"MIDDLE NAMES","$200","Actor Christopher Kutcher uses this middle name as his first","Ashton"
4566,2004-06-14,Jeopardy!,"SPOT THE KITTY","$200","The Iranian, the Persian, the Zoroastrian","Persian"
4566,2004-06-14,Jeopardy!,"MEMORIALS","$200","The U.S. Marine Corps War Memorial stands near the north gate of this Virginia site","Arlington National Cemetery"
4566,2004-06-14,Jeopardy!,"ADD A LETTER","$200","Add this letter to rim & it becomes the rim of a hat","B"
4566,2004-06-14,Jeopardy!,"WORLD WAR I","$400","In 1918 the U.S. military revived this newspaper which originated in the Civil War","Stars & Stripes"
4566,2004-06-14,Jeopardy!,"NAME THAT MOVIE","$400","1961: ""When you're a Jet, you're a Jet all the way""","West Side Story"
4566,2004-06-14,Jeopardy!,"MIDDLE NAMES","$400","We should see a light bulb above your head if you know that this man's middle name was Alva","Thomas Edison"
4566,2004-06-14,Jeopardy!,"SPOT THE KITTY","$400","The Wight, the Manx, the Orkney","Manx"
4566,2004-06-14,Jeopardy!,"MEMORIALS","$400","Fort Caroline is a memorial to this country's 16th c. attempt to establish a permanent colony in what's now Fla.","France"
4566,2004-06-14,Jeopardy!,"ADD A LETTER","$400","When is a surgeon like a fish? -- When you add this letter to it","T"
4566,2004-06-14,Jeopardy!,"WORLD WAR I","$600","The Germans invaded this country on Aug. 4, 1914 & were soon accused of atrocities there","Belgium"
4566,2004-06-14,Jeopardy!,"NAME THAT MOVIE","$600","2003: ""If you are fighting, stop fighting. If you are marching, stop marching. Come back to me...""","Cold Mountain"
4566,2004-06-14,Jeopardy!,"MIDDLE NAMES","$600","John F. Kennedy's middle name was Fitzgerald & Robert F. Kennedy's was this","Francis"
4566,2004-06-14,Jeopardy!,"SPOT THE KITTY","$600","The Vietnamese, the Cambodian, the Burmese","Burmese"
4566,2004-06-14,Jeopardy!,"MEMORIALS","$600","On April 15, 1962 memorials were held in remembrance of this tragic event's 50th anniversary","sinking of the Titanic"
4566,2004-06-14,Jeopardy!,"ADD A LETTER","$600","Add this letter to crate & it becomes a big bowl-shaped depression","R"
4566,2004-06-14,Jeopardy!,"WORLD WAR I","$800","In the Treaty of Brest-Litovsk, Russia gave up a lot of territory to Germany, including these 3 Baltic states","Estonia, Latvia, & Lithuania"
4566,2004-06-14,Jeopardy!,"NAME THAT MOVIE","$800","""Hokey religions & ancient weapons are no match for a good blaster at your side, kid""","Star Wars"
4566,2004-06-14,Jeopardy!,"MIDDLE NAMES","$800","This artist's middle names were Abbott McNeill; just ask his mother","James Whistler"
4566,2004-06-14,Jeopardy!,"SPOT THE KITTY","$800","The Russian green, the Russian black, the Russian blue","Russian Blue"
4566,2004-06-14,Jeopardy!,"MEMORIALS","$800","(<a href=""http://www.j-archive.com/media/2004-06-14_J_19.jpg"" target=""_blank"">Cheryl of the Clue Crew provides the clue from Pearl Harbor in Hawaii.</a>)  The Pearl Harbor Memorial I'm <a href=""http://www.j-archive.com/media/2004-06-14_J_19a.jpg"" target=""_blank"">visiting</a> spans the hull of this battleship that was sunk December 7, 1941","the U.S.S. Arizona"
4566,2004-06-14,Jeopardy!,"ADD A LETTER","$800","This letter turns a pony into a flower","E"
4566,2004-06-14,Jeopardy!,"WORLD WAR I","$1000","In Sept. 1914, in the Battle of this river near Paris, French reinforcements were sped to the front in taxicabs","the Marne"
4566,2004-06-14,Jeopardy!,"NAME THAT MOVIE","$1000","1944: ""You know how to whistle, don't you, Steve? Just put your lips together and blow""","To Have and Have Not"
4566,2004-06-14,Jeopardy!,"MIDDLE NAMES","$1000","It's what the middle initial ""E"" stood for in Robert E. Lee's name","Edward"
4566,2004-06-14,Jeopardy!,"SPOT THE KITTY","$1000","The Himalayan, the Caucasian, the Uralian","Himalayan"
4566,2004-06-14,Jeopardy!,"MEMORIALS","$1,000","The national memorial that commemorates this 1889 disaster preserves what's left of the South Fork Dam","the Johnstown flood"
4566,2004-06-14,Jeopardy!,"ADD A LETTER","$1000","Add this letter to plant & it becomes easily bent","I"
4566,2004-06-14,Double Jeopardy!,"PRESIDENTS","$400","Though only 5'7"", this founding father was called ""The Colossus of Independence""","John Adams"
4566,2004-06-14,Double Jeopardy!,"BROADWAY","$400","With puppets like <a href=""http://www.j-archive.com/media/2004-06-14_DJ_01.jpg"" target=""_blank"">Lucy the Vamp</a>, the musical ""Avenue Q"" has been called ""South Park"" -meets-this show","Sesame Street"
4566,2004-06-14,Double Jeopardy!,"WOMEN WRITERS","$400","A sonnet by this poet ends, ""And, if God choose, I shall but love thee better after death""","Elizabeth Barrett Browning"
4566,2004-06-14,Double Jeopardy!,"HEAVENS TO BETSY!","$400","If you can't visit her home at 239 Arch Street in Philadelphia, take a virtual tour of it on the web","Betsy Ross"
4566,2004-06-14,Double Jeopardy!,"HITHER & YON","$400","Both in size & population it's by far the largest city in Iraq","Baghdad"
4566,2004-06-14,Double Jeopardy!,"YOU'RE GOING TO ""POT""","$400","Chinese dumpling steamed or fried","potstickers"
4566,2004-06-14,Double Jeopardy!,"PRESIDENTS","$800","In 1921 this big wheel rode to his inauguration in a Packard Twin Six convertible","Warren G. Harding"
4566,2004-06-14,Double Jeopardy!,"BROADWAY","$800","Dule Hill of ""The West Wing"" tapped his way into the original Broadway cast of this ""noisy"" Savion Glover show","Bring in 'Da Noise, Bring in 'Da Funk"
4566,2004-06-14,Double Jeopardy!,"WOMEN WRITERS","$800","""Welcome to the World, Baby Girl!"" is a recent book by this Southern novelist & TV personality","Fannie Flagg"
4566,2004-06-14,Double Jeopardy!,"HEAVENS TO BETSY!","$800","Betsy Blair was nominated for a 1955 Oscar for playing Ernest Borgnine's shy girlfriend in this film","Marty"
4566,2004-06-14,Double Jeopardy!,"HITHER & YON","$800","This North American country's name may come from a word meaning ""collection of huts""","Canada"
4566,2004-06-14,Double Jeopardy!,"YOU'RE GOING TO ""POT""","$800","It killed about one million Irish in the 1840s","the potato famine"
4566,2004-06-14,Double Jeopardy!,"PRESIDENTS","$1200","A special luncheon at the 1901 expo in Buffalo for this President's wife went on without her","William McKinley"
4566,2004-06-14,Double Jeopardy!,"BROADWAY","$1200","Fresh from his Oscar nomination for ""The Cooler"", he warmed up Broadway in ""Twentieth Century""","Alec Baldwin"
4566,2004-06-14,Double Jeopardy!,"WOMEN WRITERS","$1200","""The Window"" & ""Time Passes"" are sections of her stream-of-consciousness novel ""To the Lighthouse""","Virginia Woolf"
4566,2004-06-14,Double Jeopardy!,"HEAVENS TO BETSY!","$2,600","In the film ""The Betsy"", the Betsy is one of these that Laurence Olivier names for his great-granddaughter","a car"
4566,2004-06-14,Double Jeopardy!,"HITHER & YON","$1,800","For the first time since the ice age, this country has been joined to Western Europe by a 10-mile bridge to Malmo","Sweden"
4566,2004-06-14,Double Jeopardy!,"YOU'RE GOING TO ""POT""","$1200","Home furnishing store founded in 1949 that sounds like a good place to buy a 9th anniversary gift","Pottery  Barn"
4566,2004-06-14,Double Jeopardy!,"PRESIDENTS","$1600","President in the 1850s, his name inspired a comic strip about a duck","Millard Fillmore"
4566,2004-06-14,Double Jeopardy!,"BROADWAY","$1600","This Rodgers & Hammerstein musical ""bloomed"" again on Broadway in 2002, with Lea Salonga as Mei-Li","Flower Drum Song"
4566,2004-06-14,Double Jeopardy!,"WOMEN WRITERS","$1600","""Middlemarch"" is one of her masterpieces","George Eliot"
4566,2004-06-14,Double Jeopardy!,"HEAVENS TO BETSY!","$1600","She was perhaps best-known as a game show panelist before she played Jason's mother in ""Friday the 13th""","Betsy Palmer"
4566,2004-06-14,Double Jeopardy!,"HITHER & YON","$1600","Under British protection until 1971, it's an island Emirate in the Persian Gulf","Bahrain"
4566,2004-06-14,Double Jeopardy!,"YOU'RE GOING TO ""POT""","$1600","Theodore Roosevelt Island is a 91-acre national wilderness park found in this river","Potomac"
4566,2004-06-14,Double Jeopardy!,"PRESIDENTS","$2000","2004 is the bicentennial year of this President born in Hillsboro, New Hampshire","Franklin Pierce"
4566,2004-06-14,Double Jeopardy!,"BROADWAY","$2000","Jane Krakowski is seen <a href=""http://www.j-archive.com/media/2004-06-14_DJ_05.jpg"" target=""_blank"">here</a> making a spectacular entrance in this show, based on Fellini's film, ""8 1/2""","Nine"
4566,2004-06-14,Double Jeopardy!,"WOMEN WRITERS","$2000","Her 1899 book ""The Awakening"" shocked critics with its frankness about women's emotional lives","Kate Chopin"
4566,2004-06-14,Double Jeopardy!,"HEAVENS TO BETSY!","$2000","A 19th century song tells the tale of this gal ""who crossed the wide prairie with her lover Ike""","Betsy from Pike"
4566,2004-06-14,Double Jeopardy!,"HITHER & YON","$2000","You'll find the Sea of Azov between these 2 countries, comrade","Russia & Ukraine"
4566,2004-06-14,Double Jeopardy!,"YOU'RE GOING TO ""POT""","$2000","Its atomic number is 19","Potassium"
4566,2004-06-14,Final Jeopardy!,"ON EXHIBIT","None","The Chinese government, which controls all of these in the U.S., won't let a new one be named until it's 100 days old","giant pandas"
5373,2008-01-09,Jeopardy!,"WORLD FACTS","$200","Lots of peridot has been found on the island of Zebirget in this ""colorful"" sea off Africa","the Red Sea"
5373,2008-01-09,Jeopardy!,"SITCOM SIBLINGS","$200","Jodie Sweetin, Candace Cameron, Mary-Kate & Ashley Olsen","Full House"
5373,2008-01-09,Jeopardy!,"HOW MUCH IS THAT DOGGIE IN THE WINDOW?","$200","The name of <a href=""http://www.j-archive.com/media/2008-01-09_J_21.jpg"" target=""_blank"">this </a>dog breed is also a slang term for a boxer","a pug"
5373,2008-01-09,Jeopardy!,"ANAGRAMMED FOOD & DRINK","$200","Let's shop for this beer ingredient","hops"
5373,2008-01-09,Jeopardy!,"WORDS IN HARRY POTTER TITLES","$200","A non-reigning male member of a royal family who may prefer to drive a ""little red corvette""","a prince"
5373,2008-01-09,Jeopardy!,"""INT""Y FRESH","$200","Hue or dye","tint"
5373,2008-01-09,Jeopardy!,"WORLD FACTS","$400","Quite simply, this semolina favorite is the national dish of Algeria","couscous"
5373,2008-01-09,Jeopardy!,"SITCOM SIBLINGS","$400","Justin Berfield, Erik Per Sullivan, Frankie Muniz","Malcolm in the Middle"
5373,2008-01-09,Jeopardy!,"HOW MUCH IS THAT DOGGIE IN THE WINDOW?","$400","It's the regional Canadian breed seen <a href=""http://www.j-archive.com/media/2008-01-09_J_27.jpg"" target=""_blank"">here</a>, eh?","a labrador retriever"
5373,2008-01-09,Jeopardy!,"ANAGRAMMED FOOD & DRINK","$400","I'll dine on this English custard & cake dessert, then let it filter through my body","trifle"
5373,2008-01-09,Jeopardy!,"WORDS IN HARRY POTTER TITLES","$400","A person deprived of liberty (you didn't think we'd actually go for Azkaban, did you?)","prisoner"
5373,2008-01-09,Jeopardy!,"""INT""Y FRESH","$400","A thin piece of rigid material to maintain a body part in a fixed position","a splint"
5373,2008-01-09,Jeopardy!,"WORLD FACTS","$600","1/3 of the people in this South American country live in Montevideo; most of its 15 million sheep don't","Uruguay"
5373,2008-01-09,Jeopardy!,"SITCOM SIBLINGS","$600","Taran Noah Smith, Zachery Ty Bryan, Jonathan Taylor Thomas","Home Improvement"
5373,2008-01-09,Jeopardy!,"HOW MUCH IS THAT DOGGIE IN THE WINDOW?","$1,200","One of the rarest breeds is <a href=""http://www.j-archive.com/media/2008-01-09_J_28.jpg"" target=""_blank"">this</a> Asian variety","a shar-pei"
5373,2008-01-09,Jeopardy!,"ANAGRAMMED FOOD & DRINK","$600","Put on your cords & munch on this Boston fish","scrod"
5373,2008-01-09,Jeopardy!,"WORDS IN HARRY POTTER TITLES","$600","A southwest city founded in 1870, & remember, ""Harry Potter & the Wonders of Yuma"" was never written","Phoenix"
5373,2008-01-09,Jeopardy!,"""INT""Y FRESH","$600","A short race at full speed","a sprint"
5373,2008-01-09,Jeopardy!,"WORLD FACTS","$800","Mount Shkhara in these mountains is the highest peak in Georgia (the country, not the state)","the Caucasas Mountains"
5373,2008-01-09,Jeopardy!,"SITCOM SIBLINGS","$800","Jason Bateman, Will Arnett, Portia de Rossi","Arrested Development"
5373,2008-01-09,Jeopardy!,"HOW MUCH IS THAT DOGGIE IN THE WINDOW?","$800","<a href=""http://www.j-archive.com/media/2008-01-09_J_29.jpg"" target=""_blank"">This</a> tall breed of the British Isles almost went extinct when its namesake prey began to decline","Irish wolfhounds"
5373,2008-01-09,Jeopardy!,"ANAGRAMMED FOOD & DRINK","$800","There is nothing like a dame who drinks this liquor made by fermenting honey & water","mead"
5373,2008-01-09,Jeopardy!,"WORDS IN HARRY POTTER TITLES","$800","A private room in a house, or a John Grisham novel about a death row prisoner","a chamber"
5373,2008-01-09,Jeopardy!,"""INT""Y FRESH","$800","5-letter word for gleaming brightness or luster","glint"
5373,2008-01-09,Jeopardy!,"WORLD FACTS","$1000","Once a slave-trading center established by the Portuguese, Bissau is now the proud capital of this country","Guinea-Bissau"
5373,2008-01-09,Jeopardy!,"SITCOM SIBLINGS","$1000","Jeremy Licht, Luis Daniel Ponce, Jason Bateman","The Hogan Family"
5373,2008-01-09,Jeopardy!,"HOW MUCH IS THAT DOGGIE IN THE WINDOW?","$1000","This popular terrier variety seen <a href=""http://www.j-archive.com/media/2008-01-09_J_30.jpg"" target=""_blank"">here</a> was developed for hunting in the 19th century","a Jack Russell terrier"
5373,2008-01-09,Jeopardy!,"ANAGRAMMED FOOD & DRINK","$1000","When you boil this frilly-leafed green veggie, don't let the liquid leak out of the pot","kale"
5373,2008-01-09,Jeopardy!,"WORDS IN HARRY POTTER TITLES","$1000","Last name of U.S. Chief Justice Harlan or biographer Irving","stone"
5373,2008-01-09,Jeopardy!,"""INT""Y FRESH","$1000","To look with the eyes partly closed","squint"
5373,2008-01-09,Double Jeopardy!,"ANCIENT TIMES","$400","The astronomer Hipparchus is famed for cataloging more than 800 of these (That's even more than MGM had)","stars"
5373,2008-01-09,Double Jeopardy!,"A CHARLIE IN THE BOX","$400","He played a tipsy dancer in the 1914 film ""Tango Tangles""","(Charlie) Chaplin"
5373,2008-01-09,Double Jeopardy!,"PLAYWRIGHTS","$400","His father, James O'Neill, was a 19th century actor whose famous role was the Count of Monte Cristo","Eugene O'Neill"
5373,2008-01-09,Double Jeopardy!,"THE MATERIAL WORLD","$400","In ancient times, the Pentelic quarries were a major source of this building material for Athens","marble"
5373,2008-01-09,Double Jeopardy!,"AMERICAN ART & ARTISTS","$400","While living abroad in Chelsea, Whistler painted a series of scenes set along this river","the Thames"
5373,2008-01-09,Double Jeopardy!,"5-SYLLABLE WORDS","$400","Mollie Katzen popularized this kind of diet with the ""Moosewood Cookbook""","vegetarian"
5373,2008-01-09,Double Jeopardy!,"ANCIENT TIMES","$800","I dew declare, Tefnut was this ancient civilization's goddess of the dew","the Egyptians"
5373,2008-01-09,Double Jeopardy!,"A CHARLIE IN THE BOX","$800","Occasionally called Chuck, this comics character had violent battles with his local ""kite-eating tree""","Charlie Brown"
5373,2008-01-09,Double Jeopardy!,"PLAYWRIGHTS","$800","Public disgust over his play ""Ghosts"" caused this Norwegian to retaliate in his ""An Enemy of the People""","Ibsen"
5373,2008-01-09,Double Jeopardy!,"THE MATERIAL WORLD","$800","Rodin first gained attention for a lifelike statue later called ""The Age of"" this, the metal in which it was later cast","bronze"
5373,2008-01-09,Double Jeopardy!,"AMERICAN ART & ARTISTS","$800","In 2003 the gallery in Vegas' Bellagio featured a show of this pop artist's works with an audio narration by Liza","(Andy) Warhol"
5373,2008-01-09,Double Jeopardy!,"5-SYLLABLE WORDS","$800","(John of the clue crew reporting)  Because the geometric shape <a href=""http://www.j-archive.com/media/2008-01-09_DJ_15.jpg"" target=""_blank"">here</a> has all right angles, it's called a rectangle; when they're not right angles, it becomes this type of quadrilateral","parallelogram"
5373,2008-01-09,Double Jeopardy!,"ANCIENT TIMES","$1200","Darius I of this empire claimed that Bardiya, the king he killed & replaced, had been an impostor","Persia"
5373,2008-01-09,Double Jeopardy!,"A CHARLIE IN THE BOX","$1200","In 1986, the same year he starred in ""Platoon"", he was the ""boy in police station"" in ""Ferris Beuller's Day Off""","Charlie Sheen"
5373,2008-01-09,Double Jeopardy!,"PLAYWRIGHTS","$2,000","This Pulitzer Prize-winning playwright was related to John Sevier, the first governor of the ""Volunteer State""","Tennessee Williams"
